Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2015,2015,t,4984601,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2015,2015,kg/ha,75.18,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2015,2015,kg/cap,24.72,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2016,2016,t,289468,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2016,2016,t,4676654.07,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2016,2016,t,60983.67,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2016,2016,t,5626813,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2016,2016,kg/ha,84.51,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2016,2016,kg/cap,27.69,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2017,2017,t,281229,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2017,2017,t,6027673.53,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2017,2017,t,52794.85,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2017,2017,t,6256100,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2017,2017,kg/ha,93.57,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2017,2017,kg/cap,30.56,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2018,2018,t,199521,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2018,2018,t,6533832.22,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2018,2018,t,47739.09,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2018,2018,t,6685608,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2018,2018,kg/ha,100.03,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2018,2018,kg/cap,32.44,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2019,2019,t,238963,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2019,2019,t,6560377.4,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2019,2019,t,25169.48,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2019,2019,t,6774144,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2019,2019,kg/ha,101.39,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2019,2019,kg/cap,32.65,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2020,2020,t,249710,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2020,2020,t,7019106.76,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2020,2020,t,46927.49,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2020,2020,t,7221888,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2020,2020,kg/ha,108.14,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2020,2020,kg/cap,34.61,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2021,2021,t,213028,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2021,2021,t,8038849.13,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2021,2021,t,53477.58,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2021,2021,t,8198403,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2021,2021,kg/ha,122.8,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2021,2021,kg/cap,39.12,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5510,Production,3104,Nutrient potash K2O (total),2022,2022,t,193116,A,Official figure
RFN,Fertilizers by Nutrient,76,Brazil,5610,Import quantity,3104,Nutrient potash K2O (total),2022,2022,t,7521987.58,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5910,Export quantity,3104,Nutrient potash K2O (total),2022,2022,t,27125.84,I,Imputed value
RFN,Fertilizers by Nutrient,76,Brazil,5157,Agricultural Use,3104,Nutrient potash K2O (total),2022,2022,t,7687978,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5159,Use per area of cropland,3104,Nutrient potash K2O (total),2022,2022,kg/ha,115.2,E,Estimated value
RFN,Fertilizers by Nutrient,76,Brazil,5172,Use per capita,3104,Nutrient potash K2O (total),2022,2022,kg/cap,36.56,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2010,2010,t,34034088.78,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2010,2010,t,390814,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2010,2010,t,4725630.67,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2010,2010,t,29703810,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2010,2010,kg/ha,219.3,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2010,2010,kg/cap,21.49,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2011,2011,t,33956549.6,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2011,2011,t,306377.09,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2011,2011,t,3980642.6,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2011,2011,t,30296644,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2011,2011,kg/ha,224.93,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2011,2011,kg/cap,21.78,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2012,2012,t,35339720.97,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2012,2012,t,430527.02,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2012,2012,t,4994449.14,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2012,2012,t,30799805,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2012,2012,kg/ha,229.96,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2012,2012,kg/cap,21.99,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2013,2013,t,36238276.63,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2013,2013,t,377838.13,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2013,2013,t,5674853.69,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2013,2013,t,30962790,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2013,2013,kg/ha,232.49,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2013,2013,kg/cap,21.95,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2014,2014,t,39689047.45,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2014,2014,t,353313.97,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2014,2014,t,8892419.37,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2014,2014,t,31140379,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2014,2014,kg/ha,235.15,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2014,2014,kg/cap,21.94,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2015,2015,t,40541064.15,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2015,2015,t,360717.99,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2015,2015,t,9976147.7,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2015,2015,t,30949269,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2015,2015,kg/ha,235.05,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2015,2015,kg/cap,21.68,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2016,2016,t,33879870.75,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2016,2016,t,307103.78,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2016,2016,t,6129440.99,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2016,2016,t,30543554,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2016,2016,kg/ha,233.3,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2016,2016,kg/cap,21.27,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2017,2017,t,34936915.66,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2017,2017,t,311584.87,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2017,2017,t,5556178.5,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2017,2017,t,29692040,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2017,2017,kg/ha,228.11,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2017,2017,kg/cap,20.56,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2018,2018,t,32780197.13,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2018,2018,t,450583.92,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2018,2018,t,4943471.68,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2018,2018,t,28286014,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2018,2018,kg/ha,218.58,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2018,2018,kg/cap,19.5,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2019,2019,t,32529245.11,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2019,2019,t,432705.56,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2019,2019,t,6058705.16,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2019,2019,t,26873604,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2019,2019,kg/ha,208.88,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2019,2019,kg/cap,18.47,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2020,2020,t,32011602.28,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2020,2020,t,366757.48,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2020,2020,t,6491350.81,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2020,2020,t,25885154,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2020,2020,kg/ha,201.35,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2020,2020,kg/cap,17.75,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2021,2021,t,31963450.39,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2021,2021,t,317634.69,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2021,2021,t,7059507.84,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2021,2021,t,25229131,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2021,2021,kg/ha,196.53,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2021,2021,kg/cap,17.3,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3102,Nutrient nitrogen N (total),2022,2022,t,31277655.56,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3102,Nutrient nitrogen N (total),2022,2022,t,139853.41,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3102,Nutrient nitrogen N (total),2022,2022,t,5266849.04,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3102,Nutrient nitrogen N (total),2022,2022,t,24562312,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3102,Nutrient nitrogen N (total),2022,2022,kg/ha,191.35,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3102,Nutrient nitrogen N (total),2022,2022,kg/cap,16.86,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2010,2010,t,17107586.96,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,423659.76,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2010,2010,t,3163238.71,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2010,2010,t,14393257,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/ha,106.26,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2010,2010,kg/cap,10.41,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2011,2011,t,17745066.04,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,257610.84,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2011,2011,t,4230948.97,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2011,2011,t,13805685,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/ha,102.5,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2011,2011,kg/cap,9.92,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2012,2012,t,16636784.36,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,338394.04,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2012,2012,t,3073034.16,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2012,2012,t,13940114,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/ha,104.08,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5172,Use per capita,3103,Nutrient phosphate P2O5 (total),2012,2012,kg/cap,9.95,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5510,Production,3103,Nutrient phosphate P2O5 (total),2013,2013,t,16390328.96,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5610,Import quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,344193.61,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5910,Export quantity,3103,Nutrient phosphate P2O5 (total),2013,2013,t,2896167.03,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5157,Agricultural Use,3103,Nutrient phosphate P2O5 (total),2013,2013,t,13895682,E,Estimated value
RFN,Fertilizers by Nutrient,159,China,5159,Use per area of cropland,3103,Nutrient phosphate P2O5 (total),2013,2013,kg/ha,104.34,E,Estimated value
